time,station,part_id,activity
2025-07-25T10:50:14.844725,S1,P8,TRANSFER
2025-07-25T10:50:15.267428,S1,P6,LOAD
2025-07-25T10:50:15.586845,S5,P1,TRANSFER
2025-07-25T10:50:15.762911,S5,P2,LOAD
2025-07-25T10:50:15.957628,S3,P9,UNLOAD
2025-07-25T10:50:18.755068,S3,P9,TRANSFER
2025-07-25T10:50:19.047932,S5,P2,PROCESS
2025-07-25T10:50:19.488499,S1,P6,PROCESS
2025-07-25T10:50:19.696824,S2,P8,LOAD
2025-07-25T10:50:23.139573,S2,P8,PROCESS
2025-07-25T10:50:24.219375,S4,P7,LOAD
2025-07-25T10:50:27.538499,S2,P8,UNLOAD
2025-07-25T10:50:27.545485,S4,P7,PROCESS
2025-07-25T10:50:29.393280,S2,P8,TRANSFER
2025-07-25T10:50:30.397033,S1,P6,UNLOAD
2025-07-25T10:50:32.172832,S5,P2,UNLOAD
2025-07-25T10:50:33.001565,S1,P6,TRANSFER
2025-07-25T10:50:33.451385,S1,P10,LOAD
2025-07-25T10:50:34.225020,S5,P2,TRANSFER
2025-07-25T10:50:34.425061,S5,P3,LOAD
2025-07-25T10:50:37.561789,S2,P6,LOAD
2025-07-25T10:50:37.667376,S1,P10,PROCESS
2025-07-25T10:50:37.710772,S5,P3,PROCESS
2025-07-25T10:50:39.178564,S4,P7,UNLOAD
2025-07-25T10:50:40.899561,S2,P6,PROCESS
2025-07-25T10:50:41.025926,S4,P7,TRANSFER
2025-07-25T10:50:44.210140,S4,P8,LOAD
2025-07-25T10:50:47.491342,S4,P8,PROCESS
2025-07-25T10:50:48.262827,S2,P6,UNLOAD
2025-07-25T10:50:49.113729,S5,P3,UNLOAD
2025-07-25T10:50:49.276024,S1,P10,UNLOAD
2025-07-25T10:50:50.112449,S2,P6,TRANSFER
2025-07-25T10:50:50.840523,S5,P3,BLOCK
2025-07-25T10:50:51.816765,S1,P10,TRANSFER
2025-07-25T10:50:52.213439,S1,P11,LOAD
2025-07-25T10:50:52.615032,S5,P3,TRANSFER
2025-07-25T10:50:52.792591,S5,P4,LOAD
2025-07-25T10:50:56.076525,S5,P4,PROCESS
2025-07-25T10:50:56.404732,S1,P11,PROCESS
2025-07-25T10:50:56.633768,S2,P10,LOAD
2025-07-25T10:50:58.948038,S4,P8,UNLOAD
2025-07-25T10:51:00.022980,S2,P10,PROCESS
2025-07-25T10:51:00.777495,S4,P8,TRANSFER
2025-07-25T10:51:04.882225,S4,P6,LOAD
2025-07-25T10:51:05.342964,S2,P10,UNLOAD
2025-07-25T10:51:07.239719,S2,P10,TRANSFER
2025-07-25T10:51:08.171468,S4,P6,PROCESS
2025-07-25T10:51:08.196846,S5,P4,UNLOAD
2025-07-25T10:51:08.721365,S1,P11,UNLOAD
2025-07-25T10:51:09.916862,S5,P4,BLOCK
2025-07-25T10:51:11.298317,S1,P11,TRANSFER
2025-07-25T10:51:11.709391,S1,P12,LOAD
2025-07-25T10:51:12.067187,S5,P4,TRANSFER
2025-07-25T10:51:12.248798,S5,P5,LOAD
2025-07-25T10:51:15.531800,S5,P5,PROCESS
2025-07-25T10:51:15.880734,S1,P12,PROCESS
2025-07-25T10:51:16.161545,S2,P11,LOAD
2025-07-25T10:51:19.551976,S2,P11,PROCESS
2025-07-25T10:51:20.285097,S4,P6,UNLOAD
2025-07-25T10:51:22.145766,S4,P6,TRANSFER
2025-07-25T10:51:22.556902,S4,P10,LOAD
2025-07-25T10:51:25.538811,S2,P11,UNLOAD
2025-07-25T10:51:25.966873,S4,P10,PROCESS
2025-07-25T10:51:27.449872,S2,P11,TRANSFER
2025-07-25T10:51:28.256295,S1,P12,UNLOAD
2025-07-25T10:51:28.505072,S5,P5,UNLOAD
2025-07-25T10:51:30.111684,S5,P5,BLOCK
2025-07-25T10:51:30.900680,S1,P12,TRANSFER
2025-07-25T10:51:31.330142,S1,P1,LOAD
2025-07-25T10:51:31.642825,S5,P5,TRANSFER
2025-07-25T10:51:31.816521,S5,P9,LOAD
2025-07-25T10:51:35.097659,S5,P9,PROCESS
2025-07-25T10:51:35.529793,S1,P1,PROCESS
2025-07-25T10:51:35.710983,S2,P12,LOAD
2025-07-25T10:51:36.418949,S4,P10,UNLOAD
2025-07-25T10:51:38.231786,S4,P10,TRANSFER
2025-07-25T10:51:39.105881,S2,P12,PROCESS
2025-07-25T10:51:42.667718,S4,P11,LOAD
2025-07-25T10:51:43.965448,S2,P12,UNLOAD
2025-07-25T10:51:45.889969,S2,P12,TRANSFER
2025-07-25T10:51:45.949600,S4,P11,PROCESS
2025-07-25T10:51:47.696976,S1,P1,UNLOAD
2025-07-25T10:51:48.128096,S5,P9,UNLOAD
2025-07-25T10:51:49.818368,S5,P9,BLOCK
2025-07-25T10:51:50.358528,S1,P1,TRANSFER
2025-07-25T10:51:50.814306,S1,P2,LOAD
2025-07-25T10:51:51.175156,S5,P9,TRANSFER
2025-07-25T10:51:51.346988,S5,P7,LOAD
2025-07-25T10:51:54.627779,S5,P7,PROCESS
2025-07-25T10:51:55.000487,S1,P2,PROCESS
2025-07-25T10:51:55.019819,S2,P1,LOAD
2025-07-25T10:51:56.255007,S4,P11,UNLOAD
2025-07-25T10:51:58.067261,S4,P11,TRANSFER
2025-07-25T10:51:58.366016,S2,P1,PROCESS
2025-07-25T10:52:00.569315,S3,P12,LOAD
2025-07-25T10:52:02.829064,S2,P1,UNLOAD
2025-07-25T10:52:04.503369,S3,P12,PROCESS
2025-07-25T10:52:04.684039,S2,P1,TRANSFER
2025-07-25T10:52:05.587936,S5,P7,UNLOAD
2025-07-25T10:52:07.248311,S5,P7,BLOCK
2025-07-25T10:52:07.379656,S1,P2,UNLOAD
2025-07-25T10:52:10.061462,S1,P2,TRANSFER
2025-07-25T10:52:10.380413,S3,P12,UNLOAD
2025-07-25T10:52:10.481616,S1,P3,LOAD
2025-07-25T10:52:10.823077,S5,P7,TRANSFER
2025-07-25T10:52:11.012495,S5,P8,LOAD
2025-07-25T10:52:13.158181,S3,P12,TRANSFER
2025-07-25T10:52:14.293854,S5,P8,PROCESS
2025-07-25T10:52:14.630234,S1,P3,PROCESS
2025-07-25T10:52:14.917644,S2,P2,LOAD
2025-07-25T10:52:18.253676,S2,P2,PROCESS
2025-07-25T10:52:19.227461,S3,P1,LOAD
2025-07-25T10:52:23.252068,S3,P1,PROCESS
2025-07-25T10:52:23.979936,S2,P2,UNLOAD
2025-07-25T10:52:25.850776,S2,P2,TRANSFER
2025-07-25T10:52:26.347022,S1,P3,UNLOAD
2025-07-25T10:52:26.721516,S5,P8,UNLOAD
2025-07-25T10:52:28.394715,S5,P8,BLOCK
2025-07-25T10:52:29.029077,S1,P3,TRANSFER
2025-07-25T10:52:29.410370,S1,P4,LOAD
2025-07-25T10:52:29.870975,S5,P8,TRANSFER
2025-07-25T10:52:30.044667,S5,P6,LOAD
2025-07-25T10:52:30.292380,S3,P1,UNLOAD
2025-07-25T10:52:32.991355,S3,P1,TRANSFER
2025-07-25T10:52:33.284433,S5,P6,PROCESS
2025-07-25T10:52:33.530749,S1,P4,PROCESS
2025-07-25T10:52:33.803037,S2,P3,LOAD
2025-07-25T10:52:37.193130,S2,P3,PROCESS
2025-07-25T10:52:40.926609,S4,P2,LOAD
2025-07-25T10:52:41.145848,S2,P3,UNLOAD
2025-07-25T10:52:42.973788,S2,P3,TRANSFER
2025-07-25T10:52:44.638830,S4,P2,PROCESS
2025-07-25T10:52:44.931041,S5,P6,UNLOAD
2025-07-25T10:52:46.646762,S5,P6,BLOCK
2025-07-25T10:52:47.390127,S1,P4,UNLOAD
2025-07-25T10:52:50.064084,S1,P4,TRANSFER
2025-07-25T10:52:50.499438,S1,P5,LOAD
2025-07-25T10:52:50.908200,S5,P6,TRANSFER
2025-07-25T10:52:51.083617,S5,P10,LOAD
2025-07-25T10:52:54.360698,S5,P10,PROCESS
2025-07-25T10:52:54.717056,S1,P5,PROCESS
2025-07-25T10:52:54.930765,S2,P4,LOAD
2025-07-25T10:52:56.804497,S4,P2,UNLOAD
2025-07-25T10:52:57.687248,S3,P3,LOAD
2025-07-25T10:52:58.263277,S2,P4,PROCESS
2025-07-25T10:52:58.625431,S4,P2,TRANSFER
2025-07-25T10:53:01.664043,S3,P3,PROCESS
2025-07-25T10:53:02.726835,S2,P4,UNLOAD
2025-07-25T10:53:04.590566,S2,P4,TRANSFER
2025-07-25T10:53:05.871460,S5,P10,UNLOAD
2025-07-25T10:53:05.977998,S1,P5,UNLOAD
2025-07-25T10:53:07.583024,S5,P10,BLOCK
2025-07-25T10:53:08.580352,S1,P5,TRANSFER
2025-07-25T10:53:08.867887,S3,P3,UNLOAD
2025-07-25T10:53:08.979205,S1,P9,LOAD
2025-07-25T10:53:09.293841,S5,P10,TRANSFER
2025-07-25T10:53:09.476495,S5,P11,LOAD
2025-07-25T10:53:11.598587,S3,P3,TRANSFER
2025-07-25T10:53:12.766471,S5,P11,PROCESS
2025-07-25T10:53:13.109277,S1,P9,PROCESS
2025-07-25T10:53:13.336800,S2,P5,LOAD
2025-07-25T10:53:16.778727,S2,P5,PROCESS
2025-07-25T10:53:19.369244,S4,P4,LOAD
2025-07-25T10:53:22.250605,S2,P5,UNLOAD
2025-07-25T10:53:22.650497,S4,P4,PROCESS
2025-07-25T10:53:24.063863,S2,P5,TRANSFER
2025-07-25T10:53:24.567256,S1,P9,UNLOAD
2025-07-25T10:53:24.927425,S5,P11,UNLOAD
2025-07-25T10:53:26.584866,S5,P11,BLOCK
2025-07-25T10:53:27.219483,S1,P9,TRANSFER
2025-07-25T10:53:27.629601,S1,P7,LOAD
2025-07-25T10:53:27.991535,S5,P11,TRANSFER
2025-07-25T10:53:28.163559,S5,P12,LOAD
2025-07-25T10:53:31.441903,S5,P12,PROCESS
2025-07-25T10:53:31.826290,S1,P7,PROCESS
2025-07-25T10:53:31.959879,S2,P9,LOAD
2025-07-25T10:53:34.167333,S4,P4,UNLOAD
2025-07-25T10:53:35.308879,S2,P9,PROCESS
2025-07-25T10:53:36.026226,S4,P4,TRANSFER
2025-07-25T10:53:38.407432,S3,P5,LOAD
2025-07-25T10:53:39.551978,S2,P9,UNLOAD
2025-07-25T10:53:41.367192,S2,P9,TRANSFER
2025-07-25T10:53:42.407992,S3,P5,PROCESS
2025-07-25T10:53:42.647076,S5,P12,UNLOAD
2025-07-25T10:53:43.902963,S1,P7,UNLOAD
2025-07-25T10:53:44.321071,S5,P12,BLOCK
2025-07-25T10:53:46.516646,S1,P7,TRANSFER
2025-07-25T10:53:46.944697,S1,P8,LOAD
2025-07-25T10:53:47.278890,S5,P12,TRANSFER
2025-07-25T10:53:47.453174,S5,P1,LOAD
2025-07-25T10:53:50.737468,S5,P1,PROCESS
2025-07-25T10:53:50.975076,S3,P5,UNLOAD
2025-07-25T10:53:51.156556,S1,P8,PROCESS
2025-07-25T10:53:51.180721,S2,P7,LOAD
2025-07-25T10:53:53.663899,S3,P5,TRANSFER
2025-07-25T10:53:54.525909,S2,P7,PROCESS
2025-07-25T10:53:55.794134,S3,P9,LOAD
2025-07-25T10:53:58.829696,S2,P7,UNLOAD
2025-07-25T10:53:59.823011,S3,P9,PROCESS
2025-07-25T10:54:00.678583,S2,P7,TRANSFER
2025-07-25T10:54:03.270567,S1,P8,UNLOAD
2025-07-25T10:54:04.288515,S5,P1,UNLOAD
2025-07-25T10:54:06.056329,S1,P8,TRANSFER
2025-07-25T10:54:06.213565,S5,P1,BLOCK
2025-07-25T10:54:06.398097,S1,P6,LOAD
2025-07-25T10:54:06.818157,S5,P1,TRANSFER
2025-07-25T10:54:06.993051,S5,P2,LOAD
2025-07-25T10:54:07.579367,S3,P9,UNLOAD
2025-07-25T10:54:10.233702,S5,P2,PROCESS
2025-07-25T10:54:10.272211,S3,P9,TRANSFER
2025-07-25T10:54:10.509764,S1,P6,PROCESS
2025-07-25T10:54:10.780967,S2,P8,LOAD
2025-07-25T10:54:14.122568,S2,P8,PROCESS
2025-07-25T10:54:14.984613,S4,P7,LOAD
2025-07-25T10:54:17.945631,S4,P7,PROCESS
2025-07-25T10:54:19.750304,S2,P8,UNLOAD
2025-07-25T10:54:21.569971,S2,P8,TRANSFER
2025-07-25T10:54:21.685357,S5,P2,UNLOAD
2025-07-25T10:54:23.405462,S5,P2,BLOCK
2025-07-25T10:54:23.594345,S1,P6,UNLOAD
2025-07-25T10:54:26.193403,S1,P6,TRANSFER
2025-07-25T10:54:26.583299,S1,P10,LOAD
2025-07-25T10:54:26.906781,S5,P2,TRANSFER
2025-07-25T10:54:27.079922,S5,P3,LOAD
2025-07-25T10:54:29.018064,S4,P7,UNLOAD
2025-07-25T10:54:30.366660,S5,P3,PROCESS
2025-07-25T10:54:30.754166,S1,P10,PROCESS
2025-07-25T10:54:30.937682,S2,P6,LOAD
2025-07-25T10:54:30.984750,S4,P7,TRANSFER
2025-07-25T10:54:34.239598,S2,P6,PROCESS
2025-07-25T10:54:36.337735,S4,P8,LOAD
2025-07-25T10:54:38.799085,S2,P6,UNLOAD
2025-07-25T10:54:39.627232,S4,P8,PROCESS
2025-07-25T10:54:40.623731,S2,P6,TRANSFER
2025-07-25T10:54:41.915395,S1,P10,UNLOAD
2025-07-25T10:54:44.215511,S5,P3,UNLOAD
2025-07-25T10:54:44.660508,S1,P10,TRANSFER
2025-07-25T10:54:45.085411,S1,P11,LOAD
2025-07-25T10:54:45.983885,S5,P3,TRANSFER
2025-07-25T10:54:46.383100,S5,P4,LOAD
2025-07-25T10:54:49.217263,S1,P11,PROCESS
2025-07-25T10:54:49.343064,S2,P10,LOAD
2025-07-25T10:54:49.774575,S5,P4,PROCESS
2025-07-25T10:54:52.682694,S2,P10,PROCESS
2025-07-25T10:54:53.336820,S4,P8,UNLOAD
2025-07-25T10:54:54.821784,S3,P6,LOAD
2025-07-25T10:54:55.228158,S4,P8,TRANSFER
2025-07-25T10:54:57.244251,S2,P10,UNLOAD
2025-07-25T10:54:58.820277,S3,P6,PROCESS
2025-07-25T10:54:59.130743,S2,P10,TRANSFER
2025-07-25T10:54:59.927176,S1,P11,UNLOAD
2025-07-25T10:55:01.782228,S5,P4,UNLOAD
2025-07-25T10:55:02.518130,S1,P11,TRANSFER
2025-07-25T10:55:02.944803,S1,P12,LOAD
2025-07-25T10:55:03.723924,S5,P4,TRANSFER
2025-07-25T10:55:04.041486,S5,P5,LOAD
2025-07-25T10:55:05.547011,S3,P6,UNLOAD
2025-07-25T10:55:07.156736,S1,P12,PROCESS
2025-07-25T10:55:07.314059,S2,P11,LOAD
2025-07-25T10:55:07.348531,S5,P5,PROCESS
2025-07-25T10:55:08.259239,S3,P6,TRANSFER
2025-07-25T10:55:10.659537,S2,P11,PROCESS
2025-07-25T10:55:13.679226,S3,P10,LOAD
2025-07-25T10:55:15.738417,S2,P11,UNLOAD
2025-07-25T10:55:17.608704,S2,P11,TRANSFER
2025-07-25T10:55:17.667842,S3,P10,PROCESS
2025-07-25T10:55:18.950236,S5,P5,UNLOAD
2025-07-25T10:55:20.196578,S1,P12,UNLOAD
2025-07-25T10:55:20.623423,S5,P5,BLOCK
2025-07-25T10:55:22.806473,S1,P12,TRANSFER
2025-07-25T10:55:23.238188,S1,P1,LOAD
2025-07-25T10:55:23.572350,S5,P5,TRANSFER
2025-07-25T10:55:23.746989,S5,P9,LOAD
2025-07-25T10:55:24.660083,S3,P10,UNLOAD
2025-07-25T10:55:27.031619,S5,P9,PROCESS
2025-07-25T10:55:27.363721,S3,P10,TRANSFER
2025-07-25T10:55:27.376113,S1,P1,PROCESS
2025-07-25T10:55:27.429670,S2,P12,LOAD
2025-07-25T10:55:30.772653,S2,P12,PROCESS
2025-07-25T10:55:32.151212,S3,P11,LOAD
2025-07-25T10:55:35.088210,S2,P12,UNLOAD
2025-07-25T10:55:36.129074,S3,P11,PROCESS
2025-07-25T10:55:37.053267,S2,P12,TRANSFER
2025-07-25T10:55:39.102623,S5,P9,UNLOAD
2025-07-25T10:55:39.807626,S1,P1,UNLOAD
2025-07-25T10:55:40.788266,S5,P9,BLOCK
2025-07-25T10:55:42.421163,S1,P1,TRANSFER
2025-07-25T10:55:42.789419,S1,P2,LOAD
2025-07-25T10:55:42.917130,S3,P11,UNLOAD
2025-07-25T10:55:43.176475,S5,P9,TRANSFER
2025-07-25T10:55:43.363880,S5,P7,LOAD
2025-07-25T10:55:45.677402,S3,P11,TRANSFER
2025-07-25T10:55:46.661032,S5,P7,PROCESS
2025-07-25T10:55:47.007485,S1,P2,PROCESS
2025-07-25T10:55:47.206979,S2,P1,LOAD
2025-07-25T10:55:50.491175,S2,P1,PROCESS
2025-07-25T10:55:51.691453,S4,P12,LOAD
2025-07-25T10:55:54.928521,S4,P12,PROCESS
2025-07-25T10:55:56.477629,S2,P1,UNLOAD
2025-07-25T10:55:57.602229,S5,P7,UNLOAD
2025-07-25T10:55:58.349528,S2,P1,TRANSFER
2025-07-25T10:55:59.232839,S5,P7,BLOCK
2025-07-25T10:56:00.050195,S1,P2,UNLOAD
2025-07-25T10:56:02.639332,S1,P2,TRANSFER
2025-07-25T10:56:03.077807,S1,P3,LOAD
2025-07-25T10:56:03.416997,S5,P7,TRANSFER
2025-07-25T10:56:03.597222,S5,P8,LOAD
2025-07-25T10:56:06.878477,S5,P8,PROCESS
2025-07-25T10:56:07.253398,S1,P3,PROCESS
2025-07-25T10:56:07.437001,S2,P2,LOAD
2025-07-25T10:56:07.851992,S4,P12,UNLOAD
2025-07-25T10:56:09.711678,S4,P12,TRANSFER
2025-07-25T10:56:10.832089,S2,P2,PROCESS
2025-07-25T10:56:13.093210,S3,P1,LOAD
2025-07-25T10:56:15.999551,S2,P2,UNLOAD
2025-07-25T10:56:17.069011,S3,P1,PROCESS
2025-07-25T10:56:17.760823,S2,P2,TRANSFER
2025-07-25T10:56:19.546498,S5,P8,UNLOAD
2025-07-25T10:56:20.329104,S1,P3,UNLOAD
2025-07-25T10:56:21.216460,S5,P8,BLOCK
2025-07-25T10:56:22.996391,S1,P3,TRANSFER
2025-07-25T10:56:23.390715,S1,P4,LOAD
2025-07-25T10:56:23.732803,S5,P8,TRANSFER
2025-07-25T10:56:23.906746,S5,P6,LOAD
2025-07-25T10:56:24.783264,S3,P1,UNLOAD
2025-07-25T10:56:27.184947,S5,P6,PROCESS
2025-07-25T10:56:27.518764,S3,P1,TRANSFER
2025-07-25T10:56:27.529125,S1,P4,PROCESS
2025-07-25T10:56:28.088077,S2,P3,LOAD
2025-07-25T10:56:31.482925,S2,P3,PROCESS
2025-07-25T10:56:32.197480,S3,P2,LOAD
2025-07-25T10:56:36.047070,S2,P3,UNLOAD
2025-07-25T10:56:36.176739,S3,P2,PROCESS
2025-07-25T10:56:37.940873,S2,P3,TRANSFER
2025-07-25T10:56:40.065865,S5,P6,UNLOAD
2025-07-25T10:56:40.525535,S1,P4,UNLOAD
2025-07-25T10:56:41.733061,S5,P6,BLOCK
2025-07-25T10:56:43.161482,S1,P4,TRANSFER
2025-07-25T10:56:43.600235,S1,P5,LOAD
2025-07-25T10:56:43.739185,S3,P2,UNLOAD
2025-07-25T10:56:43.980714,S5,P6,TRANSFER
2025-07-25T10:56:44.161208,S5,P10,LOAD
2025-07-25T10:56:46.516263,S3,P2,TRANSFER
2025-07-25T10:56:47.405772,S5,P10,PROCESS
2025-07-25T10:56:47.799404,S1,P5,PROCESS
2025-07-25T10:56:47.847225,S2,P4,LOAD
2025-07-25T10:56:51.182626,S2,P4,PROCESS
2025-07-25T10:56:52.689889,S3,P3,LOAD
2025-07-25T10:56:56.144272,S2,P4,UNLOAD
2025-07-25T10:56:56.677916,S3,P3,PROCESS
2025-07-25T10:56:58.019103,S2,P4,TRANSFER
2025-07-25T10:56:59.008386,S5,P10,UNLOAD
2025-07-25T10:56:59.665470,S1,P5,UNLOAD
2025-07-25T10:57:00.668263,S5,P10,BLOCK
2025-07-25T10:57:02.261463,S1,P5,TRANSFER
2025-07-25T10:57:02.679071,S1,P9,LOAD
2025-07-25T10:57:03.077606,S5,P10,TRANSFER
2025-07-25T10:57:03.248212,S5,P11,LOAD
2025-07-25T10:57:03.630309,S3,P3,UNLOAD
2025-07-25T10:57:06.368381,S3,P3,TRANSFER
2025-07-25T10:57:06.486483,S5,P11,PROCESS
2025-07-25T10:57:06.815415,S1,P9,PROCESS
2025-07-25T10:57:06.937591,S2,P5,LOAD
2025-07-25T10:57:10.273894,S2,P5,PROCESS
2025-07-25T10:57:12.706488,S4,P4,LOAD
2025-07-25T10:57:15.830997,S2,P5,UNLOAD
2025-07-25T10:57:15.996813,S4,P4,PROCESS
2025-07-25T10:57:17.699564,S2,P5,TRANSFER
2025-07-25T10:57:18.211622,S5,P11,UNLOAD
2025-07-25T10:57:19.246196,S1,P9,UNLOAD
2025-07-25T10:57:19.921933,S5,P11,BLOCK
2025-07-25T10:57:21.899091,S1,P9,TRANSFER
2025-07-25T10:57:22.318998,S1,P7,LOAD
2025-07-25T10:57:22.682253,S5,P11,TRANSFER
2025-07-25T10:57:22.847654,S5,P12,LOAD
2025-07-25T10:57:26.127694,S5,P12,PROCESS
2025-07-25T10:57:26.463691,S1,P7,PROCESS
2025-07-25T10:57:26.702905,S2,P9,LOAD
2025-07-25T10:57:27.615995,S4,P4,UNLOAD
2025-07-25T10:57:29.443719,S4,P4,TRANSFER
2025-07-25T10:57:30.046961,S2,P9,PROCESS
2025-07-25T10:57:32.059230,S3,P5,LOAD
2025-07-25T10:57:35.218047,S2,P9,UNLOAD
2025-07-25T10:57:36.034988,S3,P5,PROCESS
2025-07-25T10:57:37.061758,S2,P9,TRANSFER
2025-07-25T10:57:37.869485,S1,P7,UNLOAD
2025-07-25T10:57:38.038771,S5,P12,UNLOAD
2025-07-25T10:57:39.703562,S5,P12,BLOCK
2025-07-25T10:57:40.483545,S1,P7,TRANSFER
2025-07-25T10:57:40.906553,S1,P8,LOAD
2025-07-25T10:57:41.246348,S5,P12,TRANSFER
2025-07-25T10:57:41.418664,S5,P1,LOAD
2025-07-25T10:57:41.917389,S3,P5,UNLOAD
2025-07-25T10:57:44.663025,S3,P5,TRANSFER
2025-07-25T10:57:44.720586,S5,P1,PROCESS
2025-07-25T10:57:45.050723,S1,P8,PROCESS
2025-07-25T10:57:45.421795,S2,P7,LOAD
2025-07-25T10:57:48.817627,S2,P7,PROCESS
2025-07-25T10:57:51.814877,S4,P9,LOAD
2025-07-25T10:57:53.075481,S2,P7,UNLOAD
2025-07-25T10:57:54.923022,S2,P7,TRANSFER
2025-07-25T10:57:55.096850,S4,P9,PROCESS
2025-07-25T10:57:56.708359,S5,P1,UNLOAD
2025-07-25T10:57:56.865521,S1,P8,UNLOAD
2025-07-25T10:57:58.375117,S5,P1,BLOCK
2025-07-25T10:57:59.443317,S1,P8,TRANSFER
2025-07-25T10:57:59.868591,S1,P6,LOAD
2025-07-25T10:58:00.252511,S5,P1,TRANSFER
2025-07-25T10:58:00.427931,S5,P2,LOAD
2025-07-25T10:58:03.707569,S5,P2,PROCESS
2025-07-25T10:58:04.083314,S1,P6,PROCESS
2025-07-25T10:58:04.106672,S2,P8,LOAD
2025-07-25T10:58:06.208193,S4,P9,UNLOAD
2025-07-25T10:58:07.448842,S2,P8,PROCESS
2025-07-25T10:58:08.020126,S4,P9,TRANSFER
2025-07-25T10:58:09.629412,S3,P7,LOAD
2025-07-25T10:58:13.077257,S2,P8,UNLOAD
2025-07-25T10:58:13.603054,S3,P7,PROCESS
2025-07-25T10:58:14.913964,S2,P8,TRANSFER
2025-07-25T10:58:15.321323,S5,P2,UNLOAD
2025-07-25T10:58:15.795992,S1,P6,UNLOAD
2025-07-25T10:58:17.037442,S5,P2,BLOCK
2025-07-25T10:58:18.393522,S1,P6,TRANSFER
2025-07-25T10:58:18.770788,S1,P10,LOAD
2025-07-25T10:58:19.175578,S5,P2,TRANSFER
2025-07-25T10:58:19.375920,S5,P3,LOAD
2025-07-25T10:58:20.900399,S3,P7,UNLOAD
2025-07-25T10:58:22.666996,S5,P3,PROCESS
2025-07-25T10:58:22.986753,S1,P10,PROCESS
2025-07-25T10:58:23.187206,S2,P6,LOAD
2025-07-25T10:58:23.657327,S3,P7,TRANSFER
2025-07-25T10:58:26.522023,S2,P6,PROCESS
2025-07-25T10:58:29.806672,S4,P8,LOAD
2025-07-25T10:58:31.080326,S2,P6,UNLOAD
2025-07-25T10:58:32.936729,S2,P6,TRANSFER
2025-07-25T10:58:33.089224,S4,P8,PROCESS
2025-07-25T10:58:34.494229,S1,P10,UNLOAD
2025-07-25T10:58:35.691595,S5,P3,UNLOAD
2025-07-25T10:58:37.271361,S1,P10,TRANSFER
2025-07-25T10:58:37.610215,S1,P11,LOAD
2025-07-25T10:58:37.644326,S5,P3,BLOCK
2025-07-25T10:58:38.027870,S5,P3,TRANSFER
2025-07-25T10:58:38.194366,S5,P4,LOAD
2025-07-25T10:58:41.425008,S5,P4,PROCESS
2025-07-25T10:58:41.776185,S1,P11,PROCESS
2025-07-25T10:58:42.063177,S2,P10,LOAD
2025-07-25T10:58:45.392265,S2,P10,PROCESS
2025-07-25T10:58:46.124222,S4,P8,UNLOAD
2025-07-25T10:58:47.415205,S3,P6,LOAD
2025-07-25T10:58:47.955494,S4,P8,TRANSFER
2025-07-25T10:58:51.268632,S2,P10,UNLOAD
2025-07-25T10:58:51.398174,S3,P6,PROCESS
2025-07-25T10:58:52.663848,S1,P11,UNLOAD
2025-07-25T10:58:53.155454,S2,P10,TRANSFER
2025-07-25T10:58:53.245120,S5,P4,UNLOAD
2025-07-25T10:58:54.972638,S5,P4,BLOCK
2025-07-25T10:58:55.305668,S1,P11,TRANSFER
2025-07-25T10:58:55.733624,S1,P12,LOAD
2025-07-25T10:58:56.068387,S5,P4,TRANSFER
2025-07-25T10:58:56.240288,S5,P5,LOAD
2025-07-25T10:58:57.848656,S3,P6,UNLOAD
2025-07-25T10:58:59.523804,S5,P5,PROCESS
2025-07-25T10:58:59.637143,S2,P11,LOAD
2025-07-25T10:58:59.939410,S1,P12,PROCESS
2025-07-25T10:59:00.655218,S3,P6,TRANSFER
2025-07-25T10:59:03.045598,S2,P11,PROCESS
2025-07-25T10:59:07.455098,S3,P10,LOAD
2025-07-25T10:59:08.728290,S2,P11,UNLOAD
2025-07-25T10:59:10.547943,S2,P11,TRANSFER
2025-07-25T10:59:11.432103,S3,P10,PROCESS
2025-07-25T10:59:11.747687,S5,P5,UNLOAD
2025-07-25T10:59:11.909820,S1,P12,UNLOAD
2025-07-25T10:59:13.451868,S5,P5,BLOCK
2025-07-25T10:59:14.506368,S1,P12,TRANSFER
2025-07-25T10:59:14.940128,S1,P1,LOAD
2025-07-25T10:59:15.325379,S5,P5,TRANSFER
2025-07-25T10:59:15.500657,S5,P9,LOAD
2025-07-25T10:59:18.221404,S3,P10,UNLOAD
2025-07-25T10:59:18.778294,S5,P9,PROCESS
2025-07-25T10:59:19.099331,S1,P1,PROCESS
2025-07-25T10:59:19.599630,S2,P12,LOAD
2025-07-25T10:59:20.964709,S3,P10,TRANSFER
2025-07-25T10:59:22.948825,S2,P12,PROCESS
2025-07-25T10:59:24.740682,S4,P11,LOAD
2025-07-25T10:59:28.028092,S4,P11,PROCESS
2025-07-25T10:59:29.189089,S2,P12,UNLOAD
2025-07-25T10:59:30.353333,S1,P1,UNLOAD
2025-07-25T10:59:31.007977,S2,P12,TRANSFER
2025-07-25T10:59:31.552529,S5,P9,UNLOAD
2025-07-25T10:59:33.213453,S1,P1,TRANSFER
2025-07-25T10:59:33.513735,S5,P9,BLOCK
2025-07-25T10:59:33.610088,S1,P2,LOAD
2025-07-25T10:59:33.903719,S5,P9,TRANSFER
2025-07-25T10:59:34.106862,S5,P7,LOAD
2025-07-25T10:59:37.435090,S5,P7,PROCESS
