time,station,part,activity
2025-07-21T15:12:48.822445,S1,P12,TRANSFER
2025-07-21T15:12:49.214935,S5,P5,TRANSFER
2025-07-21T15:12:49.261796,S1,P1,LOAD
2025-07-21T15:12:49.398788,S5,P9,LOAD
2025-07-21T15:12:49.893692,S3,P10,UNLOAD
2025-07-21T15:12:52.686408,S5,P9,PROCESS
2025-07-21T15:12:52.736051,S3,P10,TRANSFER
2025-07-21T15:12:53.585838,S2,P12,LOAD
2025-07-21T15:12:53.592723,S1,P1,PROCESS
2025-07-21T15:12:56.978244,S2,P12,PROCESS
2025-07-21T15:12:58.952249,S3,P11,LOAD
2025-07-21T15:13:02.909171,S2,P12,UNLOAD
2025-07-21T15:13:02.917465,S3,P11,PROCESS
2025-07-21T15:13:04.196081,S1,P1,UNLOAD
2025-07-21T15:13:04.742428,S2,P12,TRANSFER
2025-07-21T15:13:05.766428,S5,P9,UNLOAD
2025-07-21T15:13:06.923262,S1,P1,TRANSFER
2025-07-21T15:13:07.361455,S1,P2,LOAD
2025-07-21T15:13:08.000401,S5,P9,TRANSFER
2025-07-21T15:13:08.197843,S5,P7,LOAD
2025-07-21T15:13:10.229458,S3,P11,UNLOAD
2025-07-21T15:13:11.498308,S5,P7,PROCESS
2025-07-21T15:13:11.551007,S2,P1,LOAD
2025-07-21T15:13:11.667295,S1,P2,PROCESS
2025-07-21T15:13:13.055659,S3,P11,TRANSFER
2025-07-21T15:13:14.991833,S2,P1,PROCESS
2025-07-21T15:13:18.687136,S2,P1,UNLOAD
2025-07-21T15:13:19.166911,S3,P12,LOAD
2025-07-21T15:13:20.485018,S2,P1,TRANSFER
2025-07-21T15:13:23.146493,S3,P12,PROCESS
2025-07-21T15:13:23.641826,S1,P2,UNLOAD
2025-07-21T15:13:24.544325,S5,P7,UNLOAD
2025-07-21T15:13:26.447413,S1,P2,TRANSFER
2025-07-21T15:13:26.904075,S1,P3,LOAD
2025-07-21T15:13:27.374762,S5,P7,TRANSFER
2025-07-21T15:13:27.579007,S5,P8,LOAD
2025-07-21T15:13:30.872961,S5,P8,PROCESS
2025-07-21T15:13:30.995324,S2,P2,LOAD
2025-07-21T15:13:31.264858,S1,P3,PROCESS
2025-07-21T15:13:32.125360,S3,P12,UNLOAD
2025-07-21T15:13:34.389903,S2,P2,PROCESS
2025-07-21T15:13:34.994564,S3,P12,TRANSFER
2025-07-21T15:13:35.446089,S3,P1,LOAD
2025-07-21T15:13:39.355638,S2,P2,UNLOAD
2025-07-21T15:13:39.531772,S3,P1,PROCESS
2025-07-21T15:13:41.169492,S2,P2,TRANSFER
2025-07-21T15:13:43.007935,S5,P8,UNLOAD
2025-07-21T15:13:43.651943,S1,P3,UNLOAD
2025-07-21T15:13:44.772262,S5,P8,BLOCK
2025-07-21T15:13:46.356572,S1,P3,TRANSFER
2025-07-21T15:13:46.773023,S5,P8,TRANSFER
2025-07-21T15:13:46.796182,S1,P4,LOAD
2025-07-21T15:13:46.892377,S3,P1,UNLOAD
2025-07-21T15:13:46.947688,S5,P6,LOAD
2025-07-21T15:13:49.675093,S3,P1,TRANSFER
2025-07-21T15:13:50.262487,S5,P6,PROCESS
2025-07-21T15:13:51.011207,S2,P3,LOAD
2025-07-21T15:13:51.033936,S1,P4,PROCESS
2025-07-21T15:13:54.458231,S2,P3,PROCESS
2025-07-21T15:13:55.538623,S3,P2,LOAD
2025-07-21T15:13:59.563953,S3,P2,PROCESS
2025-07-21T15:14:00.589812,S2,P3,UNLOAD
2025-07-21T15:14:02.462288,S2,P3,TRANSFER
2025-07-21T15:14:02.603417,S1,P4,UNLOAD
2025-07-21T15:14:02.785847,S5,P6,UNLOAD
2025-07-21T15:14:04.669116,S5,P6,BLOCK
2025-07-21T15:14:05.435648,S1,P4,TRANSFER
2025-07-21T15:14:05.905024,S5,P6,TRANSFER
2025-07-21T15:14:05.940128,S1,P5,LOAD
2025-07-21T15:14:06.085107,S5,P10,LOAD
2025-07-21T15:14:07.282541,S3,P2,UNLOAD
2025-07-21T15:14:09.432320,S5,P10,PROCESS
2025-07-21T15:14:10.102062,S3,P2,TRANSFER
2025-07-21T15:14:10.106512,S2,P4,LOAD
2025-07-21T15:14:10.112927,S1,P5,PROCESS
2025-07-21T15:14:13.439263,S2,P4,PROCESS
2025-07-21T15:14:16.801999,S3,P3,LOAD
2025-07-21T15:14:18.304924,S2,P4,UNLOAD
2025-07-21T15:14:20.215340,S2,P4,TRANSFER
2025-07-21T15:14:20.835703,S3,P3,PROCESS
2025-07-21T15:14:21.344941,S1,P5,UNLOAD
2025-07-21T15:14:21.982834,S5,P10,UNLOAD
2025-07-21T15:14:24.065877,S5,P10,BLOCK
2025-07-21T15:14:24.320859,S1,P5,TRANSFER
2025-07-21T15:14:24.553600,S5,P10,TRANSFER
2025-07-21T15:14:24.662786,S1,P9,LOAD
2025-07-21T15:14:24.738764,S5,P11,LOAD
2025-07-21T15:14:28.076888,S5,P11,PROCESS
2025-07-21T15:14:28.084404,S3,P3,UNLOAD
2025-07-21T15:14:28.829968,S1,P9,PROCESS
2025-07-21T15:14:29.061754,S2,P5,LOAD
2025-07-21T15:14:30.832903,S3,P3,TRANSFER
2025-07-21T15:14:32.506722,S2,P5,PROCESS
2025-07-21T15:14:34.526262,S3,P4,LOAD
2025-07-21T15:14:37.225354,S2,P5,UNLOAD
2025-07-21T15:14:38.543599,S3,P4,PROCESS
2025-07-21T15:14:39.048582,S2,P5,TRANSFER
2025-07-21T15:14:40.902947,S1,P9,UNLOAD
2025-07-21T15:14:40.964027,S5,P11,UNLOAD
2025-07-21T15:14:42.727044,S5,P11,BLOCK
2025-07-21T15:14:43.708727,S1,P9,TRANSFER
2025-07-21T15:14:44.140348,S5,P11,TRANSFER
2025-07-21T15:14:44.175538,S1,P7,LOAD
2025-07-21T15:14:44.331181,S5,P12,LOAD
2025-07-21T15:14:47.237759,S3,P4,UNLOAD
2025-07-21T15:14:47.613129,S5,P12,PROCESS
2025-07-21T15:14:48.371550,S2,P9,LOAD
2025-07-21T15:14:48.467059,S1,P7,PROCESS
2025-07-21T15:14:50.006243,S3,P4,TRANSFER
2025-07-21T15:14:51.762270,S2,P9,PROCESS
2025-07-21T15:14:53.717190,S3,P5,LOAD
2025-07-21T15:14:57.636329,S2,P9,UNLOAD
2025-07-21T15:14:57.736416,S3,P5,PROCESS
2025-07-21T15:14:59.442690,S2,P9,TRANSFER
2025-07-21T15:15:00.653788,S5,P12,UNLOAD
2025-07-21T15:15:01.061946,S1,P7,UNLOAD
2025-07-21T15:15:02.506166,S5,P12,BLOCK
2025-07-21T15:15:03.677140,S1,P7,TRANSFER
2025-07-21T15:15:04.024160,S5,P12,TRANSFER
2025-07-21T15:15:04.159408,S1,P8,LOAD
2025-07-21T15:15:04.219019,S5,P1,LOAD
2025-07-21T15:15:05.358714,S3,P5,UNLOAD
2025-07-21T15:15:07.560860,S5,P1,PROCESS
2025-07-21T15:15:08.116588,S3,P5,TRANSFER
2025-07-21T15:15:08.366635,S2,P7,LOAD
2025-07-21T15:15:08.367336,S1,P8,PROCESS
2025-07-21T15:15:11.763143,S2,P7,PROCESS
2025-07-21T15:15:13.847136,S3,P9,LOAD
2025-07-21T15:15:17.692812,S2,P7,UNLOAD
2025-07-21T15:15:17.875499,S3,P9,PROCESS
2025-07-21T15:15:19.030574,S1,P8,UNLOAD
2025-07-21T15:15:19.494117,S5,P1,UNLOAD
2025-07-21T15:15:19.502608,S2,P7,TRANSFER
2025-07-21T15:15:21.547914,S5,P1,BLOCK
2025-07-21T15:15:21.962881,S1,P8,TRANSFER
2025-07-21T15:15:22.471599,S1,P6,LOAD
2025-07-21T15:15:22.525037,S5,P1,TRANSFER
2025-07-21T15:15:22.714905,S5,P2,LOAD
2025-07-21T15:15:25.134907,S3,P9,UNLOAD
2025-07-21T15:15:26.058242,S5,P2,PROCESS
2025-07-21T15:15:26.548571,S2,P8,LOAD
2025-07-21T15:15:26.786679,S1,P6,PROCESS
2025-07-21T15:15:27.867185,S3,P9,TRANSFER
2025-07-21T15:15:30.000030,S2,P8,PROCESS
2025-07-21T15:15:33.852177,S3,P7,LOAD
2025-07-21T15:15:35.977080,S2,P8,UNLOAD
2025-07-21T15:15:37.738881,S2,P8,TRANSFER
2025-07-21T15:15:37.826869,S3,P7,PROCESS
2025-07-21T15:15:38.866191,S1,P6,UNLOAD
2025-07-21T15:15:38.955513,S5,P2,UNLOAD
2025-07-21T15:15:40.821145,S5,P2,BLOCK
2025-07-21T15:15:41.724698,S1,P6,TRANSFER
2025-07-21T15:15:42.146235,S5,P2,TRANSFER
2025-07-21T15:15:42.165880,S1,P10,LOAD
2025-07-21T15:15:42.324992,S5,P3,LOAD
2025-07-21T15:15:43.553228,S3,P7,UNLOAD
2025-07-21T15:15:45.614983,S5,P3,PROCESS
2025-07-21T15:15:46.330675,S2,P6,LOAD
2025-07-21T15:15:46.387639,S3,P7,TRANSFER
2025-07-21T15:15:46.435511,S1,P10,PROCESS
2025-07-21T15:15:49.781679,S2,P6,PROCESS
2025-07-21T15:15:52.253983,S3,P8,LOAD
2025-07-21T15:15:54.348626,S2,P6,UNLOAD
2025-07-21T15:15:56.232506,S2,P6,TRANSFER
2025-07-21T15:15:56.243977,S3,P8,PROCESS
2025-07-21T15:15:56.519017,S5,P3,UNLOAD
2025-07-21T15:15:58.211560,S1,P10,UNLOAD
2025-07-21T15:15:58.284381,S5,P3,BLOCK
2025-07-21T15:16:01.044912,S1,P10,TRANSFER
2025-07-21T15:16:01.334951,S5,P3,TRANSFER
2025-07-21T15:16:01.456828,S1,P11,LOAD
2025-07-21T15:16:01.510880,S5,P4,LOAD
2025-07-21T15:16:03.294055,S3,P8,UNLOAD
2025-07-21T15:16:04.853004,S5,P4,PROCESS
2025-07-21T15:16:05.691798,S2,P10,LOAD
2025-07-21T15:16:05.725358,S1,P11,PROCESS
2025-07-21T15:16:06.125581,S3,P8,TRANSFER
2025-07-21T15:16:09.087447,S2,P10,PROCESS
2025-07-21T15:16:10.669656,S3,P6,LOAD
2025-07-21T15:16:13.593352,S2,P10,UNLOAD
2025-07-21T15:16:14.689523,S3,P6,PROCESS
2025-07-21T15:16:15.372845,S2,P10,TRANSFER
2025-07-21T15:16:18.163548,S5,P4,UNLOAD
2025-07-21T15:16:18.252189,S1,P11,UNLOAD
2025-07-21T15:16:19.873076,S5,P4,BLOCK
2025-07-21T15:16:21.045930,S3,P6,UNLOAD
2025-07-21T15:16:21.064127,S1,P11,TRANSFER
2025-07-21T15:16:21.520438,S5,P4,TRANSFER
2025-07-21T15:16:21.560574,S1,P12,LOAD
2025-07-21T15:16:21.691083,S5,P5,LOAD
2025-07-21T15:16:23.923041,S3,P6,TRANSFER
2025-07-21T15:16:25.024336,S5,P5,PROCESS
2025-07-21T15:16:25.668538,S2,P11,LOAD
2025-07-21T15:16:25.845644,S1,P12,PROCESS
2025-07-21T15:16:29.069282,S2,P11,PROCESS
2025-07-21T15:16:29.766981,S3,P10,LOAD
2025-07-21T15:16:33.788483,S3,P10,PROCESS
2025-07-21T15:16:34.598051,S2,P11,UNLOAD
2025-07-21T15:16:36.437614,S2,P11,TRANSFER
2025-07-21T15:16:37.152779,S5,P5,UNLOAD
2025-07-21T15:16:37.234805,S1,P12,UNLOAD
2025-07-21T15:16:38.921582,S5,P5,BLOCK
2025-07-21T15:16:39.954086,S1,P12,TRANSFER
2025-07-21T15:16:40.355503,S5,P5,TRANSFER
2025-07-21T15:16:40.452029,S1,P1,LOAD
2025-07-21T15:16:40.537853,S5,P9,LOAD
2025-07-21T15:16:42.118254,S3,P10,UNLOAD
2025-07-21T15:16:43.825188,S5,P9,PROCESS
2025-07-21T15:16:44.127951,S2,P12,LOAD
2025-07-21T15:16:44.755137,S1,P1,PROCESS
2025-07-21T15:16:44.878048,S3,P10,TRANSFER
2025-07-21T15:16:47.528616,S2,P12,PROCESS
2025-07-21T15:16:50.898188,S3,P11,LOAD
2025-07-21T15:16:53.225951,S2,P12,UNLOAD
2025-07-21T15:16:54.878842,S3,P11,PROCESS
2025-07-21T15:16:55.077055,S2,P12,TRANSFER
2025-07-21T15:16:55.806037,S5,P9,UNLOAD
2025-07-21T15:16:56.524419,S1,P1,UNLOAD
2025-07-21T15:16:57.651173,S5,P9,BLOCK
2025-07-21T15:16:59.202488,S1,P1,TRANSFER
2025-07-21T15:16:59.645174,S1,P2,LOAD
2025-07-21T15:16:59.683580,S5,P9,TRANSFER
2025-07-21T15:16:59.847159,S5,P7,LOAD
2025-07-21T15:17:03.187910,S5,P7,PROCESS
2025-07-21T15:17:03.251623,S3,P11,UNLOAD
2025-07-21T15:17:03.712129,S2,P1,LOAD
2025-07-21T15:17:03.981837,S1,P2,PROCESS
2025-07-21T15:17:06.077692,S3,P11,TRANSFER
2025-07-21T15:17:07.101252,S2,P1,PROCESS
2025-07-21T15:17:09.522182,S3,P12,LOAD
2025-07-21T15:17:13.557105,S3,P12,PROCESS
2025-07-21T15:17:13.679204,S2,P1,UNLOAD
2025-07-21T15:17:15.522098,S2,P1,TRANSFER
2025-07-21T15:17:15.585658,S5,P7,UNLOAD
2025-07-21T15:17:16.150226,S1,P2,UNLOAD
2025-07-21T15:17:17.345406,S5,P7,BLOCK
2025-07-21T15:17:18.918638,S1,P2,TRANSFER
2025-07-21T15:17:19.343186,S5,P7,TRANSFER
2025-07-21T15:17:19.377527,S1,P3,LOAD
2025-07-21T15:17:19.533862,S5,P8,LOAD
2025-07-21T15:17:20.925468,S3,P12,UNLOAD
2025-07-21T15:17:22.825924,S5,P8,PROCESS
2025-07-21T15:17:23.646606,S1,P3,PROCESS
2025-07-21T15:17:23.707894,S3,P12,TRANSFER
2025-07-21T15:17:23.875045,S2,P2,LOAD
2025-07-21T15:17:27.229204,S2,P2,PROCESS
2025-07-21T15:17:29.982397,S3,P1,LOAD
2025-07-21T15:17:31.231918,S2,P2,UNLOAD
2025-07-21T15:17:33.036544,S2,P2,TRANSFER
2025-07-21T15:17:33.959620,S3,P1,PROCESS
2025-07-21T15:17:35.085401,S1,P3,UNLOAD
2025-07-21T15:17:35.863937,S5,P8,UNLOAD
2025-07-21T15:17:38.076516,S1,P3,TRANSFER
2025-07-21T15:17:38.283761,S5,P8,BLOCK
2025-07-21T15:17:38.554996,S1,P4,LOAD
2025-07-21T15:17:38.566330,S5,P8,TRANSFER
2025-07-21T15:17:38.755827,S5,P6,LOAD
2025-07-21T15:17:40.653699,S3,P1,UNLOAD
2025-07-21T15:17:42.095175,S5,P6,PROCESS
2025-07-21T15:17:42.740260,S2,P3,LOAD
2025-07-21T15:17:42.816588,S1,P4,PROCESS
2025-07-21T15:17:43.446827,S3,P1,TRANSFER
2025-07-21T15:17:46.191841,S2,P3,PROCESS
2025-07-21T15:17:47.518125,S3,P2,LOAD
2025-07-21T15:17:51.049937,S2,P3,UNLOAD
2025-07-21T15:17:51.545217,S3,P2,PROCESS
2025-07-21T15:17:52.949777,S2,P3,TRANSFER
2025-07-21T15:17:53.873120,S5,P6,UNLOAD
2025-07-21T15:17:55.635510,S1,P4,UNLOAD
2025-07-21T15:17:55.683740,S5,P6,BLOCK
2025-07-21T15:17:58.345160,S1,P4,TRANSFER
2025-07-21T15:17:58.647595,S3,P2,UNLOAD
2025-07-21T15:17:58.707840,S5,P6,TRANSFER
2025-07-21T15:17:58.776115,S1,P5,LOAD
2025-07-21T15:17:58.887107,S5,P10,LOAD
2025-07-21T15:18:01.428239,S3,P2,TRANSFER
2025-07-21T15:18:02.258174,S5,P10,PROCESS
2025-07-21T15:18:02.859811,S2,P4,LOAD
2025-07-21T15:18:03.115519,S1,P5,PROCESS
2025-07-21T15:18:06.311823,S2,P4,PROCESS
2025-07-21T15:18:07.681127,S3,P3,LOAD
2025-07-21T15:18:11.705196,S3,P3,PROCESS
2025-07-21T15:18:12.439433,S2,P4,UNLOAD
2025-07-21T15:18:14.122908,S5,P10,UNLOAD
2025-07-21T15:18:14.167198,S2,P4,TRANSFER
2025-07-21T15:18:16.033013,S5,P10,BLOCK
2025-07-21T15:18:16.620028,S1,P5,UNLOAD
2025-07-21T15:18:19.364147,S1,P5,TRANSFER
2025-07-21T15:18:19.732838,S5,P10,TRANSFER
2025-07-21T15:18:19.784842,S1,P9,LOAD
2025-07-21T15:18:19.909071,S5,P11,LOAD
2025-07-21T15:18:20.388306,S3,P3,UNLOAD
2025-07-21T15:18:23.099663,S3,P3,TRANSFER
2025-07-21T15:18:23.273529,S5,P11,PROCESS
2025-07-21T15:18:23.989658,S2,P5,LOAD
2025-07-21T15:18:24.143003,S1,P9,PROCESS
2025-07-21T15:18:27.386174,S2,P5,PROCESS
2025-07-21T15:18:28.568119,S3,P4,LOAD
2025-07-21T15:18:32.586937,S3,P4,PROCESS
2025-07-21T15:18:33.513323,S2,P5,UNLOAD
2025-07-21T15:18:35.272677,S2,P5,TRANSFER
2025-07-21T15:18:36.301406,S5,P11,UNLOAD
2025-07-21T15:18:36.532737,S1,P9,UNLOAD
2025-07-21T15:18:37.997159,S5,P11,BLOCK
2025-07-21T15:18:39.286781,S1,P9,TRANSFER
2025-07-21T15:18:39.646421,S5,P11,TRANSFER
2025-07-21T15:18:39.727421,S1,P7,LOAD
2025-07-21T15:18:39.737772,S3,P4,UNLOAD
2025-07-21T15:18:39.825634,S5,P12,LOAD
2025-07-21T15:18:42.577926,S3,P4,TRANSFER
2025-07-21T15:18:43.134385,S5,P12,PROCESS
2025-07-21T15:18:43.946246,S1,P7,PROCESS
2025-07-21T15:18:43.991970,S2,P9,LOAD
2025-07-21T15:18:47.381865,S2,P9,PROCESS
2025-07-21T15:18:49.685699,S3,P5,LOAD
2025-07-21T15:18:52.554902,S2,P9,UNLOAD
2025-07-21T15:18:53.712432,S3,P5,PROCESS
2025-07-21T15:18:54.382614,S2,P9,TRANSFER
2025-07-21T15:18:55.673821,S1,P7,UNLOAD
2025-07-21T15:18:55.813747,S5,P12,UNLOAD
2025-07-21T15:18:57.512651,S5,P12,BLOCK
2025-07-21T15:18:58.435316,S1,P7,TRANSFER
2025-07-21T15:18:58.932534,S1,P8,LOAD
2025-07-21T15:18:59.018831,S5,P12,TRANSFER
2025-07-21T15:18:59.235207,S5,P1,LOAD
2025-07-21T15:19:01.628595,S3,P5,UNLOAD
2025-07-21T15:19:02.584930,S5,P1,PROCESS
2025-07-21T15:19:03.088028,S2,P7,LOAD
2025-07-21T15:19:03.211733,S1,P8,PROCESS
2025-07-21T15:19:04.378887,S3,P5,TRANSFER
2025-07-21T15:19:06.534721,S2,P7,PROCESS
2025-07-21T15:19:08.777226,S3,P9,LOAD
2025-07-21T15:19:12.108959,S2,P7,UNLOAD
2025-07-21T15:19:12.793052,S3,P9,PROCESS
2025-07-21T15:19:13.988650,S2,P7,TRANSFER
2025-07-21T15:19:14.260937,S5,P1,UNLOAD
2025-07-21T15:19:14.600759,S1,P8,UNLOAD
2025-07-21T15:19:16.063040,S5,P1,BLOCK
2025-07-21T15:19:17.326986,S1,P8,TRANSFER
2025-07-21T15:19:17.657511,S5,P1,TRANSFER
2025-07-21T15:19:17.833896,S1,P6,LOAD
2025-07-21T15:19:17.845895,S5,P2,LOAD
2025-07-21T15:19:20.599154,S3,P9,UNLOAD
2025-07-21T15:19:21.132448,S5,P2,PROCESS
2025-07-21T15:19:21.968051,S2,P8,LOAD
2025-07-21T15:19:22.107006,S1,P6,PROCESS
2025-07-21T15:19:23.367628,S3,P9,TRANSFER
2025-07-21T15:19:25.353099,S2,P8,PROCESS
2025-07-21T15:19:28.784071,S3,P7,LOAD
2025-07-21T15:19:29.810201,S2,P8,UNLOAD
2025-07-21T15:19:31.718624,S2,P8,TRANSFER
2025-07-21T15:19:31.882906,S5,P2,UNLOAD
2025-07-21T15:19:32.758234,S3,P7,PROCESS
2025-07-21T15:19:33.597122,S5,P2,BLOCK
2025-07-21T15:19:34.763873,S1,P6,UNLOAD
2025-07-21T15:19:37.474831,S1,P6,TRANSFER
2025-07-21T15:19:37.975841,S5,P2,TRANSFER
2025-07-21T15:19:37.985697,S1,P10,LOAD
2025-07-21T15:19:38.166162,S5,P3,LOAD
2025-07-21T15:19:39.145059,S3,P7,UNLOAD
2025-07-21T15:19:41.505033,S5,P3,PROCESS
2025-07-21T15:19:41.996402,S3,P7,TRANSFER
2025-07-21T15:19:42.235960,S2,P6,LOAD
2025-07-21T15:19:42.244842,S1,P10,PROCESS
2025-07-21T15:19:45.659344,S2,P6,PROCESS
2025-07-21T15:19:45.665782,S3,P8,LOAD
2025-07-21T15:19:49.636007,S3,P8,PROCESS
2025-07-21T15:19:50.412207,S2,P6,UNLOAD
2025-07-21T15:19:52.252720,S2,P6,TRANSFER
2025-07-21T15:19:52.625179,S5,P3,UNLOAD
2025-07-21T15:19:54.183917,S1,P10,UNLOAD
2025-07-21T15:19:54.411709,S5,P3,BLOCK
2025-07-21T15:19:56.135124,S3,P8,UNLOAD
2025-07-21T15:19:56.864227,S1,P10,TRANSFER
2025-07-21T15:19:57.335641,S1,P11,LOAD
2025-07-21T15:19:57.436308,S5,P3,TRANSFER
2025-07-21T15:19:57.615053,S5,P4,LOAD
2025-07-21T15:19:58.902242,S3,P8,TRANSFER
2025-07-21T15:20:00.963055,S5,P4,PROCESS
2025-07-21T15:20:01.488628,S2,P10,LOAD
2025-07-21T15:20:01.670226,S1,P11,PROCESS
2025-07-21T15:20:04.932008,S2,P10,PROCESS
2025-07-21T15:20:06.576235,S3,P6,LOAD
2025-07-21T15:20:10.197502,S2,P10,UNLOAD
2025-07-21T15:20:10.601069,S3,P6,PROCESS
2025-07-21T15:20:11.990196,S2,P10,TRANSFER
2025-07-21T15:20:12.644208,S1,P11,UNLOAD
2025-07-21T15:20:13.444464,S5,P4,UNLOAD
2025-07-21T15:20:15.480034,S1,P11,TRANSFER
2025-07-21T15:20:15.691688,S5,P4,BLOCK
2025-07-21T15:20:15.912069,S1,P12,LOAD
2025-07-21T15:20:15.944696,S5,P4,TRANSFER
2025-07-21T15:20:16.131706,S5,P5,LOAD
2025-07-21T15:20:18.267999,S3,P6,UNLOAD
2025-07-21T15:20:19.474264,S5,P5,PROCESS
2025-07-21T15:20:20.137332,S2,P11,LOAD
2025-07-21T15:20:20.204576,S1,P12,PROCESS
2025-07-21T15:20:21.064022,S3,P6,TRANSFER
2025-07-21T15:20:23.537756,S2,P11,PROCESS
2025-07-21T15:20:26.325013,S3,P10,LOAD
2025-07-21T15:20:28.095490,S2,P11,UNLOAD
2025-07-21T15:20:29.918513,S2,P11,TRANSFER
2025-07-21T15:20:30.320872,S3,P10,PROCESS
2025-07-21T15:20:30.835438,S5,P5,UNLOAD
2025-07-21T15:20:32.526090,S5,P5,BLOCK
2025-07-21T15:20:33.063620,S1,P12,UNLOAD
2025-07-21T15:20:35.725621,S1,P12,TRANSFER
2025-07-21T15:20:36.207553,S5,P5,TRANSFER
2025-07-21T15:20:36.219054,S1,P1,LOAD
2025-07-21T15:20:36.385829,S5,P9,LOAD
2025-07-21T15:20:36.648964,S3,P10,UNLOAD
2025-07-21T15:20:39.444010,S3,P10,TRANSFER
2025-07-21T15:20:39.683784,S5,P9,PROCESS
2025-07-21T15:20:40.361062,S2,P12,LOAD
2025-07-21T15:20:40.510502,S1,P1,PROCESS
2025-07-21T15:20:43.749025,S2,P12,PROCESS
2025-07-21T15:20:44.306414,S3,P11,LOAD
2025-07-21T15:20:48.332860,S3,P11,PROCESS
2025-07-21T15:20:49.875610,S2,P12,UNLOAD
2025-07-21T15:20:51.676232,S2,P12,TRANSFER
2025-07-21T15:20:52.814806,S5,P9,UNLOAD
2025-07-21T15:20:54.424429,S1,P1,UNLOAD
2025-07-21T15:20:54.622997,S5,P9,BLOCK
2025-07-21T15:20:56.349066,S3,P11,UNLOAD
2025-07-21T15:20:57.149360,S1,P1,TRANSFER
2025-07-21T15:20:57.546886,S5,P9,TRANSFER
2025-07-21T15:20:57.585528,S1,P2,LOAD
2025-07-21T15:20:57.724483,S5,P7,LOAD
2025-07-21T15:20:59.167417,S3,P11,TRANSFER
2025-07-21T15:21:01.123552,S5,P7,PROCESS
2025-07-21T15:21:01.721799,S2,P1,LOAD
2025-07-21T15:21:01.861995,S1,P2,PROCESS
2025-07-21T15:21:05.223186,S2,P1,PROCESS
2025-07-21T15:21:06.327020,S3,P12,LOAD
2025-07-21T15:21:10.294091,S3,P12,PROCESS
2025-07-21T15:21:11.001326,S2,P1,UNLOAD
2025-07-21T15:21:12.806733,S2,P1,TRANSFER
2025-07-21T15:21:13.751216,S5,P7,UNLOAD
2025-07-21T15:21:14.261315,S1,P2,UNLOAD
2025-07-21T15:21:15.453498,S5,P7,BLOCK
2025-07-21T15:21:16.698860,S3,P12,UNLOAD
2025-07-21T15:21:16.986210,S1,P2,TRANSFER
2025-07-21T15:21:17.392365,S5,P7,TRANSFER
2025-07-21T15:21:17.446835,S1,P3,LOAD
2025-07-21T15:21:17.571210,S5,P8,LOAD
2025-07-21T15:21:19.579562,S3,P12,TRANSFER
2025-07-21T15:21:20.928825,S5,P8,PROCESS
2025-07-21T15:21:21.711180,S2,P2,LOAD
2025-07-21T15:21:21.786767,S1,P3,PROCESS
2025-07-21T15:21:25.100933,S2,P2,PROCESS
2025-07-21T15:21:27.206495,S3,P1,LOAD
2025-07-21T15:21:29.659230,S2,P2,UNLOAD
2025-07-21T15:21:31.239646,S3,P1,PROCESS
2025-07-21T15:21:31.549847,S2,P2,TRANSFER
2025-07-21T15:21:32.497353,S5,P8,UNLOAD
2025-07-21T15:21:32.761803,S1,P3,UNLOAD
2025-07-21T15:21:34.402893,S5,P8,BLOCK
2025-07-21T15:21:35.546252,S1,P3,TRANSFER
2025-07-21T15:21:36.001506,S5,P8,TRANSFER
2025-07-21T15:21:36.011849,S1,P4,LOAD
2025-07-21T15:21:36.197050,S5,P6,LOAD
2025-07-21T15:21:38.872816,S3,P1,UNLOAD
2025-07-21T15:21:39.483066,S5,P6,PROCESS
2025-07-21T15:21:40.120237,S2,P3,LOAD
2025-07-21T15:21:40.219356,S1,P4,PROCESS
2025-07-21T15:21:41.634353,S3,P1,TRANSFER
2025-07-21T15:21:43.516260,S2,P3,PROCESS
2025-07-21T15:21:46.087017,S3,P2,LOAD
2025-07-21T15:21:49.649125,S2,P3,UNLOAD
2025-07-21T15:21:50.111657,S3,P2,PROCESS
2025-07-21T15:21:51.469752,S2,P3,TRANSFER
2025-07-21T15:21:51.880297,S5,P6,UNLOAD
2025-07-21T15:21:51.938675,S1,P4,UNLOAD
2025-07-21T15:21:53.702172,S5,P6,BLOCK
2025-07-21T15:21:54.700007,S1,P4,TRANSFER
2025-07-21T15:21:55.172075,S1,P5,LOAD
2025-07-21T15:21:55.248310,S5,P6,TRANSFER
2025-07-21T15:21:55.425492,S5,P10,LOAD
2025-07-21T15:21:55.445577,S3,P2,UNLOAD
2025-07-21T15:21:58.273508,S3,P2,TRANSFER
2025-07-21T15:21:58.745689,S5,P10,PROCESS
2025-07-21T15:21:59.406153,S1,P5,PROCESS
2025-07-21T15:21:59.671228,S2,P4,LOAD
2025-07-21T15:22:03.075331,S2,P4,PROCESS
2025-07-21T15:22:05.856089,S3,P3,LOAD
2025-07-21T15:22:08.191869,S2,P4,UNLOAD
2025-07-21T15:22:09.829177,S3,P3,PROCESS
2025-07-21T15:22:10.040735,S2,P4,TRANSFER
2025-07-21T15:22:10.144897,S5,P10,UNLOAD
2025-07-21T15:22:11.853614,S5,P10,BLOCK
2025-07-21T15:22:12.084356,S1,P5,UNLOAD
2025-07-21T15:22:14.785590,S1,P5,TRANSFER
2025-07-21T15:22:15.175819,S5,P10,TRANSFER
2025-07-21T15:22:15.222709,S1,P9,LOAD
2025-07-21T15:22:15.397822,S5,P11,LOAD
